2,Мобільний телефон Apple iPhone 15 128GB Black (MTP03),чорний,128 Gb,"Магазин Brain м. Київ, пр. Берестейський 67, корпус G",33999,33999,"[""https://brain.com.ua/static/images/prod_img/8/9/U0854689_2big_1739047984.jpg"", ""https://brain.com.ua/static/images/prod_img/8/9/U0854689_3big_1739047985.jpg"", ""https://brain.com.ua/static/images/prod_img/8/9/U0854689_big_1739047983.jpg""]",U0854689,,MTP03,"6.1""",1179 х 2556,https://brain.com.ua/ukr/Mobilniy_telefon_Apple_iPhone_15_128GB_Black-p1044347.html,"{""Вага"": ""171 г"", ""Колір"": ""чорний"", ""Модель"": ""iPhone 15 128GB Black"", ""Артикул"": ""MTP03"", ""Безпека"": ""FaceID"", ""Виробник"": ""Apple"", ""Примітка"": ""Виробник може змінювати властивості, характеристики, зовнішній вигляд і комплектацію товарів без попередження"", ""Процесор"": ""Apple A16 Bionic"", ""Штрихкод"": ""195949036019"", ""Навігація"": ""BeiDou, Galileo, QZSS, iBeacon, GPS, A-GPS"", ""Оснащення"": ""пило/вологозахист, гіроскоп, бездротове заряджання"", ""Органайзер"": ""калькулятор ,  телефонна книга ,  диктофон ,  секундомір ,  нотатки ,  будильник ,  світовий час ,  годинник ,  календар"", ""Розміри (мм)"": ""147.6 x 71.6 x 7.80 мм"", ""Тип дисплея"": ""OLED"", ""Форм-фактор"": ""моноблок"", ""Мультимедіа"": ""FM-радіо ,  мобільні сервіси Google ,  соціальні мережі ,  відеоплеєр ,  музичний плеєр ,  ігри"", ""Особливості"": ""IP68 certified"", ""Гарантія, міс"": ""12"", ""Кількість ядер"": ""6 core"", ""Основна камера"": ""48 + 12 Mpx"", ""Формат SIM-карти"": ""e-sim ,  Nano"", ""Функції камери"": ""панорама ,  розпізнавання обличчя ,  геотегінг ,  спалах ,  автофокус"", ""Діагональ екрану"": ""6.1\"""", ""Кількість SIM-карт"": ""1 SIM + e-sim"", ""Вбудована пам'ять"": ""128 Gb"", ""Вбудовані датчики"": ""датчик освітлення ,  компас ,  акселерометр ,  датчик наближення ,  гіроскоп ,  барометр"", ""Фронтальна камера"": ""12 Mpx"", ""Метод стабілізації"": ""оптична"", ""Операційна система"": ""iOS 17"", ""Особливості корпусу"": ""водонепроникні"", ""Бездротові підключення"": ""Bluetooth, WI-FI, NFC"", ""Інтерфейси і підключення"": ""USB Type-C"", ""Частота оновлення екрану"": ""60 Гц"", ""Покоління зв'язку (2G /3G/4G/5G)"": ""2G, 3G, 4G, 5G"", ""Діафрагма основної камери"": ""f/1.6 + f/2.4"", ""Роздільна здатність екрану"": ""1179 х 2556"", ""Запис відео основної камери"": ""4K / 3840x2160 / стереозвук"", ""Діафрагма фронтальної камери"": ""f/1.9"", ""Кількість модулів основної камери"": ""2"", ""Кількість модулів фронтальної камери"": ""1""}"
3,Мобільний телефон Apple iPhone 13 128GB Starlight (MLPG3),білий,128 Gb,Самовивіз з магазину BRAIN,22999,22999,"[""https://brain.com.ua/static/images/prod_img/6/7/U0581067_5big_1732950471.jpg"", ""https://brain.com.ua/static/images/prod_img/6/7/U0581067_6big_1739823250.jpg"", ""https://brain.com.ua/static/images/prod_img/6/7/U0581067_big_1739823246.jpg"", ""https://brain.com.ua/static/images/prod_img/6/7/U0581067_2big_1739823247.jpg"", ""https://brain.com.ua/static/images/prod_img/6/7/U0581067_3big_1732950466.jpg"", ""https://brain.com.ua/static/images/prod_img/6/7/U0581067_4big_1739823249.jpg""]",U0581067,0,MLPG3,"6.1""",1170 х 2532,https://brain.com.ua/ukr/Mobilniy_telefon_Apple_iPhone_13_128GB_Starlight_MLPG3-p800206.html,"{""Вага"": ""173 г"", ""Колір"": ""білий"", ""Модель"": ""iPhone 13 128GB Starlight"", ""Артикул"": ""MLPG3"", ""Безпека"": ""FaceID"", ""Виробник"": ""Apple"", ""Примітка"": ""Виробник може змінювати властивості, характеристики, зовнішній вигляд і комплектацію товарів без попередження"", ""Процесор"": ""Apple A15 Bionic"", ""Штрихкод"": ""194252903841"", ""Навігація"": ""GPS, A-GPS"", ""Оснащення"": ""стереодинаміки, бездротове заряджання, швидке заряджання, гіроскоп, пило/вологозахист, ліхтарик"", ""Органайзер"": ""диктофон\n                                                                                                                , \n                                                                                                                                                телефонна книга\n                                                                                                                , \n                                                                                                                                                секундомір\n                                                                                                                , \n                                                                                                                                                календар\n                                                                                                                , \n                                                                                                                                                годинник\n                                                                                                                , \n                                                                                                                                                світовий час\n                                                                                                                , \n                                                                                                                                                будильник\n                                                                                                                , \n                                                                                                                                                калькулятор\n                                                                                                                , \n                                                                                                                                                нотатки"", ""Розміри (мм)"": ""146.7 x 71.5 x 7.65 мм"", ""Тип дисплея"": ""OLED"", ""Форм-фактор"": ""моноблок"", ""Мультимедіа"": ""відеоплеєр\n                                                                                                                , \n                                                                                                                                                музичний плеєр\n                                                                                                                , \n                                                                                                                                                ігри\n                                                                                                                , \n                                                                                                                                                соціальні мережі"", ""Особливості"": ""IP68 certified"", ""Гарантія, міс"": ""12"", ""Кількість ядер"": ""6 core"", ""Основна камера"": ""12 + 12 Mpx"", ""Формат SIM-карти"": ""e-sim\n                                                                                                                , \n                                                                                                                                                Nano"", ""Функції камери"": ""розпізнавання обличчя\n                                                                                                                , \n                                                                                                                                                HDR\n                                                                                                                , \n                                                                                                                                                покадрова зйомка\n                                                                                                                , \n                                                                                                                                                автофокус\n                                                                                                                , \n                                                                                                                                                спалах\n                                                                                                                , \n                                                                                                                                                геотегінг\n                                                                                                                , \n                                                                                                                                                панорама"", ""Матеріал екрану"": ""скло"", ""Діагональ екрану"": ""6.1\"""", ""Кількість SIM-карт"": ""1 SIM + e-sim"", ""Матеріал корпуса"": ""скло, метал"", ""Вбудована пам'ять"": ""128 Gb"", ""Вбудовані датчики"": ""датчик наближення\n                                                                                                                , \n                                                                                                                                                датчик освітлення\n                                                                                                                , \n                                                                                                                                                G-sensor\n                                                                                                                , \n                                                                                                                                                гіроскоп\n                                                                                                                , \n                                                                                                                                                барометр\n                                                                                                                , \n                                                                                                                                                цифровий компас"", ""Фронтальна камера"": ""12 Mpx"", ""Операційна система"": ""iOS 15"", ""Ємність акумулятора"": ""3240 mAh"", ""Бездротові підключення"": ""WI-FI, Bluetooth, NFC"", ""Інтерфейси і підключення"": ""lightning"", ""Частота оновлення екрану"": ""60 Гц"", ""Покоління зв'язку (2G /3G/4G/5G)"": ""2G, 3G, 4G, 5G"", ""Роздільна здатність екрану"": ""1170 х 2532"", ""Кількість модулів основної камери"": ""2"", ""Кількість модулів фронтальної камери"": ""1""}"
1,Мобільний телефон Apple iPhone 16 Pro Max 256GB Black Titanium (MYWV3),чорний,256 Gb,Самовивізз магазину BRAIN,62799,62799,"[""https://brain.com.ua/static/images/prod_img/3/0/U0961530_big_1738426632.jpg"", ""https://brain.com.ua/static/images/prod_img/3/0/U0961530_2big_1738426633.jpg"", ""https://brain.com.ua/static/images/prod_img/3/0/U0961530_3big_1738426634.jpg"", ""https://brain.com.ua/static/images/prod_img/3/0/U0961530_4big_1738426635.jpg"", ""https://brain.com.ua/static/images/prod_img/3/0/U0961530_5big_1738426637.jpg"", ""https://brain.com.ua/static/images/prod_img/3/0/U0961530_6big_1738426638.jpg"", ""https://brain.com.ua/static/images/prod_img/3/0/U0961530_7big_1738426639.jpg"", ""https://brain.com.ua/static/images/prod_img/3/0/U0961530_8big_1738426640.jpg"", ""https://brain.com.ua/static/images/prod_img/3/0/U0961530_9big_1738426642.jpg""]",U0961530,1,MYWV3,"6.9""",1320 х 2868,https://brain.com.ua/ukr/Mobilniy_telefon_Apple_iPhone_16_Pro_Max_256GB_Black_Titanium-p1145443.html,"{""Вага"": ""227 г"", ""Колір"": ""чорний"", ""Модель"": ""iPhone 16 Pro Max 256GB Black Titanium"", ""Артикул"": ""MYWV3"", ""Безпека"": ""FaceID"", ""Виробник"": ""Apple"", ""Примітка"": ""Виробник може змінювати властивості, характеристики, зовнішній вигляд і комплектацію товарів без попередження"", ""Процесор"": ""Apple A18 Pro"", ""Штрихкод"": ""195949805783"", ""Відеоядро"": ""Apple Ax Series"", ""Навігація"": ""BeiDou, Galileo, QZSS, iBeacon, GPS, A-GPS"", ""Оснащення"": ""пило/вологозахист, гіроскоп, бездротове заряджання"", ""Органайзер"": ""календар\n                                                                                                                , \n                                                                                                                                                телефонна книга\n                                                                                                                , \n                                                                                                                                                диктофон\n                                                                                                                , \n                                                                                                                                                секундомір\n                                                                                                                , \n                                                                                                                                                калькулятор\n                                                                                                                , \n                                                                                                                                                будильник\n                                                                                                                , \n                                                                                                                                                світовий час\n                                                                                                                , \n                                                                                                                                                нотатки\n                                                                                                                , \n                                                                                                                                                годинник"", ""Розміри (мм)"": ""163 х 77.6 х 8.25 мм"", ""Тип дисплея"": ""OLED (Super Retina XDR)"", ""Форм-фактор"": ""моноблок"", ""Мультимедіа"": ""ігри\n                                                                                                                , \n                                                                                                                                                FM-радіо\n                                                                                                                , \n                                                                                                                                                мобільні сервіси Google\n                                                                                                                , \n                                                                                                                                                соціальні мережі\n                                                                                                                , \n                                                                                                                                                відеоплеєр\n                                                                                                                , \n                                                                                                                                                музичний плеєр"", ""Особливості"": ""IP68 certified"", ""Гарантія, міс"": ""12"", ""Кількість ядер"": ""6 core"", ""Основна камера"": ""48 + 48 + 12 Mpx"", ""Формат SIM-карти"": ""e-sim\n                                                                                                                , \n                                                                                                                                                Nano"", ""Функції камери"": ""панорама\n                                                                                                                , \n                                                                                                                                                розпізнавання обличчя\n                                                                                                                , \n                                                                                                                                                HDR\n                                                                                                                , \n                                                                                                                                                геотегінг\n                                                                                                                , \n                                                                                                                                                спалах\n                                                                                                                , \n                                                                                                                                                автофокус"", ""Матеріал екрану"": ""Ceramic Shield"", ""Діагональ екрану"": ""6.9\"""", ""Кількість SIM-карт"": ""1 SIM + e-sim"", ""Матеріал корпуса"": ""титан, алюміній"", ""Вбудована пам'ять"": ""256 Gb"", ""Вбудовані датчики"": ""датчик наближення\n                                                                                                                , \n                                                                                                                                                гіроскоп\n                                                                                                                , \n                                                                                                                                                барометр\n                                                                                                                , \n                                                                                                                                                датчик освітлення\n                                                                                                                , \n                                                                                                                                                акселерометр\n                                                                                                                , \n                                                                                                                                                компас"", ""Фронтальна камера"": ""12 Mpx"", ""Метод стабілізації"": ""оптична"", ""Операційна система"": ""iOS 18"", ""Особливості корпусу"": ""безрамковий дисплей, водонепроникні"", ""Бездротові підключення"": ""Bluetooth, WI-FI, NFC"", ""Інтерфейси і підключення"": ""USB Type-C"", ""Частота оновлення екрану"": ""120 Гц"", ""Покоління зв'язку (2G /3G/4G/5G)"": ""2G, 3G, 4G, 5G"", ""Діафрагма основної камери"": ""f/1.78 + f/2.2 + f/2.8"", ""Роздільна здатність екрану"": ""1320 х 2868"", ""Запис відео основної камери"": ""4K / 3840x2160 / стереозвук"", ""Діафрагма фронтальної камери"": ""f/1.9"", ""Запис відео фронтальної камери"": ""4K / 3840x2160 / стереозвук"", ""Кількість модулів основної камери"": ""3"", ""Кількість модулів фронтальної камери"": ""1""}"
